ZM 1 reOhms X,ZM 1 reOhms Y
5970000000,61.33817627396478
5980000000,61.31468137920398
5990000000,61.29115249249369
6000000000,61.26758969766571
6010000000,61.24399307838897
6020000000,61.22036271925896
6030000000,61.19669870435889
6040000000,61.17300111878565
6050000000,61.14927004724161
6060000000,61.12550557521036
6070000000,61.10170778822165
6080000000,61.07787677209721
6090000000,61.0540126128185
6100000000,61.03011539679409
6110000000,61.00618521048889
6120000000,60.98222214083454
6130000000,60.95822627496562
6140000000,60.93419770017506
6150000000,60.91013650403618
6160000000,60.88604277431308
6170000000,60.86191659932317
6180000000,60.75115564350828
6190000000,60.81356726664904
6200000000,60.78934428633893
6210000000,60.76508921542765
6220000000,60.7408021431668
6230000000,60.71648315912306
6240000000,60.69213235320722
6250000000,60.66774981511224
6260000000,60.64333563521409
6270000000,60.61888990397539
6280000000,60.5944127121444
6290000000,60.5699041505608
6300000000,60.54536431036232
6310000000,60.52079328293996
6320000000,60.49619115990775
6330000000,60.47155803292007
6340000000,60.44689399410317
6350000000,60.42219913562453
6360000000,60.39747355002019
6370000000,60.37271732983886
6380000000,60.34793056805638
6390000000,60.32311335767954
6400000000,60.29826579201405
6410000000,60.27338796444216
6420000000,60.24847996877082
6430000000,60.22354189906518
6440000000,60.19857384894179
6450000000,60.17357591308365
6460000000,60.1485481857336
6470000000,60.1234907618205
6480000000,60.09840373597743
6490000000,60.07328720336172
6500000000,60.0481412592278
6510000000,60.02296599900464
6520000000,59.99776151820879
6530000000,59.97252791273498
6540000000,59.94726527861729
6550000000,59.92197371196593
6560000000,59.81434914870635
6570000000,59.87130416674823
6580000000,59.84592638119675
6590000000,59.73853610558413
6600000000,59.7950852688477
6610000000,59.76962213628435
6620000000,59.74413074922725
6630000000,59.71861120516007
6640000000,59.69306360183047
6650000000,59.66748803715362
6660000000,59.64188460908556
6670000000,59.61625341579261
6680000000,59.59059455571124
6690000000,59.56490812709222
6700000000,59.53919422887395
6710000000,59.51345295967706
6720000000,59.48768441854932
6730000000,59.38136558296753
6740000000,59.43606591679463
6750000000,59.41021615482079
6760000000,59.38433951806588
6770000000,59.35843610625089
6780000000,59.33250601915368
6790000000,59.30654935676807
6800000000,59.28056621913109
6810000000,59.2545567063234
6820000000,59.22852091887858
6830000000,59.20245895724683
6840000000,59.17637092197354
6850000000,59.1502569136762
6860000000,59.12411703341447
6870000000,59.09795138190172
6880000000,59.07176006054482
6890000000,59.04554317025927
6900000000,59.01930081259811
6910000000,58.99303308883257
6920000000,58.96674010057688
6930000000,58.94042194955412
6940000000,58.91407873757335
6950000000,58.8877105663526
6960000000,58.86131753803815
6970000000,58.75676117493121
6980000000,58.80845731834774
6990000000,58.78199033158628
7000000000,58.67764847396236
7010000000,58.72898311607082
7020000000,58.70244309244368
7030000000,58.67587892847362
7040000000,58.64929072683558
7050000000,58.62267859062737
7060000000,58.59604262275479
7070000000,58.56938292604482
7080000000,58.54269960377876
7090000000,58.51599275920857
7100000000,58.48926249566144
7110000000,58.38569739798606
7120000000,58.43573212493838
7130000000,58.40893222483143
7140000000,58.38210931980657
7150000000,58.35526351330535
7160000000,58.32839490922633
7170000000,58.30150361143271
7180000000,58.19842536166019
7190000000,58.17158057970197
7200000000,58.14471320415613
7210000000,58.19371356157983
7220000000,58.16671035466433
7230000000,58.13968507840438
7240000000,58.11263783695546
7250000000,58.0855687347136
7260000000,58.05847787605153
7270000000,58.03136536538715
7280000000,58.00423130724673
7290000000,57.90190747731447
7300000000,57.94989896656927
7310000000,57.92270089334778
7320000000,57.89548169093655
7330000000,57.79342921024828
7340000000,57.8409803179562
7350000000,57.81369835691723
7360000000,57.71184840736237
7370000000,57.75907240972346
7380000000,57.73172863348157
7390000000,57.7043644620142
7400000000,57.67698000015836
7410000000,57.64957535319278
7420000000,57.62215062601056
7430000000,57.52077013898516
7440000000,57.56724135132861
7450000000,57.53975701395758
7460000000,57.51225301680696
7470000000,57.4111389353063
7480000000,57.45718646367478
7490000000,57.42962411809637
7500000000,57.4020425334257
7510000000,57.3744418148166
7520000000,57.34682206759663
7530000000,57.31918339698009
7540000000,57.21853248023454
7550000000,57.26384970644667
7560000000,57.23615489713194
7570000000,57.13570135376072
7580000000,57.18070987660755
7590000000,57.15295987600584
7600000000,57.12519168885336
7610000000,57.09740542040967
7620000000,57.0696011759685
7630000000,56.96954047224959
7640000000,57.01393918008586
7650000000,56.91400888140222
7660000000,56.95820654326825
7670000000,56.93031399760527
7680000000,56.90240410737916
